brand,model,name,year,unique__id,price,number_images,body_type,km,vehicle_engine,preprocessed_brand,preprocessed_model,preprocessed_body_type,preprocessed_price,preprocessed_km,preprocessed_vehicle_engine,text_content
Kawasaki,W400,2006 Kawasaki W400,2006,83a500cce8212e4fb7d779b0e1372c9d718bc40e2fe75f831b4dd392b471b63e,7000,12,Naked,15709.0,400,kawasaki,w400,nake,7000,15709.0,400,kawasaki kawasaki nake 7000 15709.0 400
Honda,Bros400,1988 Honda Bros400,1988,088951c8d2b8b9f4e4834225493ae780d553a72fa5826d301871d9690019e178,3000,14,Naked,55800.0,400,honda,bros400,nake,3000,55800.0,400,honda honda nake 3000 55800.0 400
Piaggio,MP3 400,2009 Piaggio MP3 400,2009,8328aed28b06e0dcae4f21ca6824961eea928cf76820c85804852ea60f8bcbf1,4290,18,Scooters,15000.0,400,piaggio,mp3 400,scooter,4290,15000.0,400,piaggio piaggio scooter 4290 15000.0 400
Piaggio,Xevo 400,2010 Piaggio Xevo 400,2010,f2dbdedce6720519e3e72e75a6508f1fc887e3fc407f1e6f5f345efb17b969bf,4900,5,Scooters,8300.0,400,piaggio,xevo 400,scooter,4900,8300.0,400,piaggio piaggio scooter 4900 8300.0 400
Honda,CB400 ABS,2011 Honda CB400 ABS MY10,2011,ea9ff425cecb41d4e008a728de42d19bb2b48e7c1f3bfc030345f19bf56cb25a,6000,6,Naked,2586.0,400,honda,cb400 ab,nake,6000,2586.0,400,honda honda nake 6000 2586.0 400
Honda,CB400 ABS,2008 Honda CB400 ABS,2008,ba44a4c164e612d256b13d9b02be2c5feabf34225d008eac08bf0cf0c3451dfc,7000,15,Naked,9659.0,400,honda,cb400 ab,nake,7000,9659.0,400,honda honda nake 7000 9659.0 400
Royal Enfield,Himalayan,2017 Royal Enfield Himalayan,2017,0753c7adcc3a7a81c3ce8657f1101c6244d8f250f5105c3ce1828c84bcb96157,4999,4,Adventure Touring,10500.0,411,royal enfield,himalayan,adventur tour,4999,10500.0,411,royal enfield royal enfield adventur tour 4999 10500.0 411
Yamaha,YFZ450R 60th Anniversary (YFZ450RSE),2016 Yamaha YFZ450R 60th Anniversary (YFZ450RSE),2016,37f926ebaeb61fa288d47cde6f5a3fc02f8bf696cd955ed18928f348331612a2,9488,6,Sport,,449,yamaha,yfz450r 60th anniversari ( yfz450rse ),sport,9488,,449,yamaha yamaha sport 9488 nan 449
Gilera,Nexus 500,2007 Gilera Nexus 500,2007,54c3706ce671d4ca1b219bbcc0e7c336746e097b25fe669a576605a980d9e94d,3990,5,Scooters,22000.0,460,gilera,nexu 500,scooter,3990,22000.0,460,gilera gilera scooter 3990 22000.0 460
Piaggio,X9 500 Evolution,2007 Piaggio X9 500 Evolution,2007,0d3dd1cbb3a3930ca776f5baf90dab4df885f12c40ee0987775ccee507b55be2,3000,15,Scooters,14782.0,460,piaggio,x9 500 evolut,scooter,3000,14782.0,460,piaggio piaggio scooter 3000 14782.0 460
Honda,CBR500R,2013 Honda CBR500R,2013,70a902332d6e6966e00d2dbcb05ab8ea815e5b1476632eb15b51fe12003ccb5b,4790,22,Super Sport,32054.0,471,honda,cbr500r,super sport,4790,32054.0,471,honda honda super sport 4790 32054.0 471
Honda,CBR500R,2013 Honda CBR500R MY14,2013,d1606c4e22d2cd8fc521cc33d3e3d980d24bb58dbaf9f913398ed3bd67ee294f,4500,10,Super Sport,41327.0,471,honda,cbr500r,super sport,4500,41327.0,471,honda honda super sport 4500 41327.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,e1d0b7f191811decb605ac2cba011628003788c55f3ad2bc62ce7eac5b001aa3,5790,40,Super Sport,16131.0,471,honda,cbr500r,super sport,5790,16131.0,471,honda honda super sport 5790 16131.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,065b142a34d3b7c2efca4bbe513f0ef10cd6d3d7780cc84922c641b0bc50f102,5600,5,Super Sport,2400.0,471,honda,cbr500r,super sport,5600,2400.0,471,honda honda super sport 5600 2400.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,a9bf905e2a43d3e86701dbebbb5e59a67d921f52c40a35fd78ce5aa42ab17834,4700,11,Super Sport,35000.0,471,honda,cbr500r,super sport,4700,35000.0,471,honda honda super sport 4700 35000.0 471
Honda,CBR500R,2015 Honda CBR500R,2015,292db5dba4bbc48b275a4da1b0dd8476411cbb037b038f0cf405e5f7b44c8358,4990,23,Super Sport,39676.0,471,honda,cbr500r,super sport,4990,39676.0,471,honda honda super sport 4990 39676.0 471
Honda,CBR500R,2013 Honda CBR500R,2013,24b8c6fa184b2686c375f8699be589ca7e86410c152521b5f2910c8542f95057,4500,12,Super Sport,38581.0,471,honda,cbr500r,super sport,4500,38581.0,471,honda honda super sport 4500 38581.0 471
Honda,CBR500R,2013 Honda CBR500R MY14,2013,c3d3bf1120f167c61c3546690a8b0b23b1dda33ecbdd34eec4820325094d3ce9,5500,9,Super Sport,8162.0,471,honda,cbr500r,super sport,5500,8162.0,471,honda honda super sport 5500 8162.0 471
Honda,CBR500R,2015 Honda CBR500R,2015,ffc38f34a0ccc9e3b9a6ab34cfac10a17138ed8a86fe17279597c171081397f0,4800,5,Super Sport,18000.0,471,honda,cbr500r,super sport,4800,18000.0,471,honda honda super sport 4800 18000.0 471
Honda,CBR500R,2015 Honda CBR500R,2015,bedab96f41cf8a67649d584dec134c4ece526abc014219ee177ac77ac92dd5fd,6290,20,Super Sport,21891.0,471,honda,cbr500r,super sport,6290,21891.0,471,honda honda super sport 6290 21891.0 471
Honda,CBR500R,2013 Honda CBR500R,2013,564fbc1db7f4c52044ae2c59b2ad8616c81721e187bf8a774f89642a08411505,4000,0,Super Sport,28000.0,471,honda,cbr500r,super sport,4000,28000.0,471,honda honda super sport 4000 28000.0 471
Honda,CBR500R,2013 Honda CBR500R MY14,2013,7f16f7b2f9e4ce7b3d95b29ea1a38f3a1663bf22603ca73a48879bdc88315a2b,4999,21,Super Sport,18316.0,471,honda,cbr500r,super sport,4999,18316.0,471,honda honda super sport 4999 18316.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,f95eb368c7397509ff361b0116491940fd09ff49666d6bbbf815107e5d52119d,4950,10,Super Sport,13500.0,471,honda,cbr500r,super sport,4950,13500.0,471,honda honda super sport 4950 13500.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,8e3c45ddc571bd9fb5fac74a89421a8f646f36076734039f887aaaf730f7b56a,4400,8,Super Sport,14000.0,471,honda,cbr500r,super sport,4400,14000.0,471,honda honda super sport 4400 14000.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,aefc7417ce7253f3708f5240acaf5969197ce298ab95d58f2a9e0f1295e90776,5990,27,Super Sport,15565.0,471,honda,cbr500r,super sport,5990,15565.0,471,honda honda super sport 5990 15565.0 471
Honda,CBR500R,2013 Honda CBR500R MY14,2013,91175a7e50ea5782e9a91e9ac201815d78f88db5da0ec6437d8ec3749bb13744,4500,4,Super Sport,10805.0,471,honda,cbr500r,super sport,4500,10805.0,471,honda honda super sport 4500 10805.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,14cf50fa89a9a1797773efec9746a52eabe7453a58f112dfa570889ca7989ae8,5990,20,Super Sport,3054.0,471,honda,cbr500r,super sport,5990,3054.0,471,honda honda super sport 5990 3054.0 471
Honda,CBR500R,2013 Honda CBR500R,2013,2fcbf481e6a012069cf8c8c88259a562024bb4c33db342648e5348c32bfa7332,4900,6,Super Sport,45000.0,471,honda,cbr500r,super sport,4900,45000.0,471,honda honda super sport 4900 45000.0 471
Honda,CBR500R,2014 Honda CBR500R,2014,ad287a2ec13a3feb2e19bcfb121268603f2a3547a90d6f7c67d48a84d5dccd41,4500,5,Super Sport,4869.0,471,honda,cbr500r,super sport,4500,4869.0,471,honda honda super sport 4500 4869.0 471
Honda,CBR500RA (ABS),2015 Honda CBR500RA (ABS),2015,7dfc261b2d936db97d5ba5960b9db38ffc3561c6a519267a61368215afa26cd2,5490,9,Super Sport,9745.0,471,honda,cbr500ra ( ab ),super sport,5490,9745.0,471,honda honda super sport 5490 9745.0 471
Honda,CBR500RA (ABS),2015 Honda CBR500RA (ABS),2015,8667920fc8d216b4280a8ac074f9319415e6375a5c1a9701c0113063dd9510de,5200,5,Super Sport,5592.0,471,honda,cbr500ra ( ab ),super sport,5200,5592.0,471,honda honda super sport 5200 5592.0 471
Honda,CBR500RA (ABS),2015 Honda CBR500RA (ABS),2015,3f5442644a37d46175f2545ccf9c113b295ff1967043ab17ec00dc21b3fba08f,4999,7,Super Sport,16600.0,471,honda,cbr500ra ( ab ),super sport,4999,16600.0,471,honda honda super sport 4999 16600.0 471
Honda,CBR500RA (ABS),2015 Honda CBR500RA (ABS),2015,2ae818511ba2ba2b51a2560d584a2c5216ed5dd6113c7173eaa94ddde2b0e428,5400,11,Super Sport,17000.0,471,honda,cbr500ra ( ab ),super sport,5400,17000.0,471,honda honda super sport 5400 17000.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,b4ac242cfbcd3e9550506d617d86325cfb5b025abba30dd8a7e42fea453c927f,6790,20,Super Sport,4160.0,471,honda,cbr500ra ( ab ),super sport,6790,4160.0,471,honda honda super sport 6790 4160.0 471
Honda,CBR500RA (ABS),2015 Honda CBR500RA (ABS),2015,4298416595e8b7f2e1c9b3c0e16acacc69db52882c254f52cad0ce9b05a89ea1,5500,6,Super Sport,16030.0,471,honda,cbr500ra ( ab ),super sport,5500,16030.0,471,honda honda super sport 5500 16030.0 471
Honda,CBR500RA (ABS),2013 Honda CBR500RA (ABS),2013,f9c24328fe831e89f0323859430a4be92070665059cabc1cf9edea6efeac0d2a,5990,20,Super Sport,18177.0,471,honda,cbr500ra ( ab ),super sport,5990,18177.0,471,honda honda super sport 5990 18177.0 471
Honda,CBR500RA (ABS),2013 Honda CBR500RA (ABS),2013,4767f2f6ef2a54f0e0674004f6f42433a9f76e6fac49fb6aa6d7f11ca2f4a7d3,4990,9,Super Sport,12750.0,471,honda,cbr500ra ( ab ),super sport,4990,12750.0,471,honda honda super sport 4990 12750.0 471
Honda,CBR500RA (ABS),2018 Honda CBR500RA (ABS) MY17,2018,fbd47c2e5bbcdc69b83f41b7c93f9508c5d3f15ee6ee4c06e253f4d57c289143,7999,21,Super Sport,100.0,471,honda,cbr500ra ( ab ),super sport,7999,100.0,471,honda honda super sport 7999 100.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,72cfc64315afca7c274a8c95b8175a86a3731fc8f466f2206efb630b68c99f02,5988,6,Super Sport,20563.0,471,honda,cbr500ra ( ab ),super sport,5988,20563.0,471,honda honda super sport 5988 20563.0 471
Honda,CBR500RA (ABS),2014 Honda CBR500RA (ABS),2014,8743948be1c22e43de9ab47a5c664aa4064cb74534d5574b29bc9b50ff74db27,5990,20,Super Sport,7983.0,471,honda,cbr500ra ( ab ),super sport,5990,7983.0,471,honda honda super sport 5990 7983.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,aa0fa3b49e593f0c9843186d879254e87f4094700d7aee1a6cb17b1d76cb66e1,5100,6,Super Sport,11000.0,471,honda,cbr500ra ( ab ),super sport,5100,11000.0,471,honda honda super sport 5100 11000.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,bdb96b90e298db1f619350c20e366a116fe1b96264d1ce690605e86dda93a3d3,6990,33,Super Sport,8713.0,471,honda,cbr500ra ( ab ),super sport,6990,8713.0,471,honda honda super sport 6990 8713.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,dc217607d8010b820db845782d75f6b5c8e33a9766baa07cc2554c6bc6dfad8d,5000,7,Super Sport,2943.0,471,honda,cbr500ra ( ab ),super sport,5000,2943.0,471,honda honda super sport 5000 2943.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,9a8260f9392daa9893c3a9b3cd21e6b40bd1e534eb849c8dbbf56eb06f9a2b7f,5800,9,Super Sport,500.0,471,honda,cbr500ra ( ab ),super sport,5800,500.0,471,honda honda super sport 5800 500.0 471
Honda,CBR500RA (ABS),2014 Honda CBR500RA (ABS),2014,bc2993fa7a49eaf7508ac8427a44bf5996bb045bdc1492806f58b2f4d0abfc5b,4999,5,Super Sport,14200.0,471,honda,cbr500ra ( ab ),super sport,4999,14200.0,471,honda honda super sport 4999 14200.0 471
Honda,CBR500RA (ABS),2014 Honda CBR500RA (ABS),2014,e840f62f9465a9a4c605fec4757105536d963088fa54ad99e2544eb7e0e47af9,4800,3,Super Sport,16670.0,471,honda,cbr500ra ( ab ),super sport,4800,16670.0,471,honda honda super sport 4800 16670.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,a7856037e0194b8a6b2d115f57515b08e4c628c8eee1fe4a6ccb20473097ec99,5250,5,Super Sport,13998.0,471,honda,cbr500ra ( ab ),super sport,5250,13998.0,471,honda honda super sport 5250 13998.0 471
Honda,CBR500RA (ABS),2014 Honda CBR500RA (ABS),2014,37de0e8d2487120f5c03dc6c988998edf65cee3032f1d85e753765777b21c193,4499,5,Super Sport,9990.0,471,honda,cbr500ra ( ab ),super sport,4499,9990.0,471,honda honda super sport 4499 9990.0 471
Honda,CBR500RA (ABS),2013 Honda CBR500RA (ABS) MY14,2013,47ebbca2e1022eca87b47d2851f3e7a19a82d66e81799921d355475f7b760b8c,5250,4,Super Sport,17812.0,471,honda,cbr500ra ( ab ),super sport,5250,17812.0,471,honda honda super sport 5250 17812.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,f1ef062d016ec0a814264382614c0431c2393f0e5768c20cfa41bb07ebb50d28,6499,23,Super Sport,16349.0,471,honda,cbr500ra ( ab ),super sport,6499,16349.0,471,honda honda super sport 6499 16349.0 471
Honda,CBR500RA (ABS),2013 Honda CBR500RA (ABS) MY14,2013,deaf38f1ef86e1975a3e81d9e5931d4a17e632496550c9d940481737c664ccf5,4999,12,Super Sport,10353.0,471,honda,cbr500ra ( ab ),super sport,4999,10353.0,471,honda honda super sport 4999 10353.0 471
Honda,CBR500RA (ABS),2015 Honda CBR500RA (ABS),2015,ff410fe0ffc10b18c4290fb9530c69bcd4e980802b37eb65f1e36203210bc362,5950,15,Super Sport,6760.0,471,honda,cbr500ra ( ab ),super sport,5950,6760.0,471,honda honda super sport 5950 6760.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,a5c44b47cf3bf18ec5d49a8430429031515b54d032a22e097ca2dd83aeb753cf,5990,11,Super Sport,3500.0,471,honda,cbr500ra ( ab ),super sport,5990,3500.0,471,honda honda super sport 5990 3500.0 471
Honda,CBR500RA (ABS),2018 Honda CBR500RA (ABS) MY17,2018,591f649a69f9bae9b20bcfe5c10a0e45d3f9971e36f999f0615d982359463747,5500,11,Super Sport,7940.0,471,honda,cbr500ra ( ab ),super sport,5500,7940.0,471,honda honda super sport 5500 7940.0 471
Honda,CBR500RA (ABS),2018 Honda CBR500RA (ABS) MY17,2018,7e279e2f8d6b35cc7e5027c83f0762676fc92aaa757ee1095cd26d2816e242e8,6799,20,Super Sport,3366.0,471,honda,cbr500ra ( ab ),super sport,6799,3366.0,471,honda honda super sport 6799 3366.0 471
Honda,CBR500RA (ABS),2013 Honda CBR500RA (ABS),2013,bfee1f2090b598adecdea03abf2471569df0d09f01dec31bb20dd6b145bde4e5,5500,8,Super Sport,6000.0,471,honda,cbr500ra ( ab ),super sport,5500,6000.0,471,honda honda super sport 5500 6000.0 471
Honda,CBR500RA (ABS),2013 Honda CBR500RA (ABS),2013,f9e73d5b1350e11d6919ca3fda9f9c0f021aed1495c499bd8f436fb269194bb7,4990,20,Super Sport,33090.0,471,honda,cbr500ra ( ab ),super sport,4990,33090.0,471,honda honda super sport 4990 33090.0 471
Honda,CBR500RA (ABS),2016 Honda CBR500RA (ABS),2016,22c9d2053ce3d6e237c46bd9edc2df7e87c223f345427c544f68df3757c88e39,6790,20,Super Sport,13135.0,471,honda,cbr500ra ( ab ),super sport,6790,13135.0,471,honda honda super sport 6790 13135.0 471
Honda,CBR500RA (ABS),2014 Honda CBR500RA (ABS),2014,fee64f3451b23623d25ef3377f2c2c57eb35f930a1d493051fe4de0427575710,4950,8,Super Sport,7400.0,471,honda,cbr500ra ( ab ),super sport,4950,7400.0,471,honda honda super sport 4950 7400.0 471
Honda,CBR500RA (ABS),2013 Honda CBR500RA (ABS) MY14,2013,5b63d65e4a1d53faad8b4d0e37d7f899e27fb7d0fad9d3634d371c9b03b69aa3,4700,9,Super Sport,17200.0,471,honda,cbr500ra ( ab ),super sport,4700,17200.0,471,honda honda super sport 4700 17200.0 471
Honda,CB500F ABS (CB500FA),2013 Honda CB500F ABS (CB500FA) MY14,2013,3b46655b3f46bdf6e2be8b53cac1360925eb3724cb4a4a791311195e1fe05cb8,5000,1,Naked,13000.0,471,honda,cb500f ab ( cb500fa ),nake,5000,13000.0,471,honda honda nake 5000 13000.0 471
Honda,CB500F ABS (CB500FA),2013 Honda CB500F ABS (CB500FA) MY14,2013,6c1c0f36f2f2f5180a54c921ee88b8db83491eaf7f6eac0587308e75b17790dd,4800,15,Naked,27487.0,471,honda,cb500f ab ( cb500fa ),nake,4800,27487.0,471,honda honda nake 4800 27487.0 471
Honda,CB500F ABS (CB500FA),2016 Honda CB500F ABS (CB500FA),2016,651b6f8c71f508b5f981e2053c1e2be37b8702468207e6c3ad9f187f6051c775,6500,6,Naked,2604.0,471,honda,cb500f ab ( cb500fa ),nake,6500,2604.0,471,honda honda nake 6500 2604.0 471
Honda,CB500F ABS (CB500FA),2014 Honda CB500F ABS (CB500FA),2014,d6d483f2d8515dfe663a14d67d33b29b1f3f08ed619a744765f3330de959ffd4,6990,23,Naked,15583.0,471,honda,cb500f ab ( cb500fa ),nake,6990,15583.0,471,honda honda nake 6990 15583.0 471
Honda,CB500F ABS (CB500FA),2014 Honda CB500F ABS (CB500FA),2014,e68614753470ff3ffe92abcea341b5f586b88b2e96ae6f45dccc02a5161509ef,4900,3,Naked,7037.0,471,honda,cb500f ab ( cb500fa ),nake,4900,7037.0,471,honda honda nake 4900 7037.0 471
Honda,CB500F ABS (CB500FA),2014 Honda CB500F ABS (CB500FA),2014,41c9203acdbbe06b130d9c519839020ce00e746816b7b0de1339dfcd6dcf9fb2,5500,5,Naked,8100.0,471,honda,cb500f ab ( cb500fa ),nake,5500,8100.0,471,honda honda nake 5500 8100.0 471
Honda,CB500F ABS (CB500FA),2014 Honda CB500F ABS (CB500FA),2014,61466bd39aa8efa36b8bf28ec24601c9dface098f7d189cadde90ba64f751e91,4990,25,Naked,25800.0,471,honda,cb500f ab ( cb500fa ),nake,4990,25800.0,471,honda honda nake 4990 25800.0 471
Honda,CB500F ABS (CB500FA),2013 Honda CB500F ABS (CB500FA) MY14,2013,3daba3fe68f9509b027472364aec98cb2cf888360e680ed3ed1c7ae881e1c610,5700,11,Naked,19431.0,471,honda,cb500f ab ( cb500fa ),nake,5700,19431.0,471,honda honda nake 5700 19431.0 471
Honda,CB500F ABS (CB500FA),2013 Honda CB500F ABS (CB500FA),2013,eee86f2ee3fa914c115fda5e9f0cdd2d61020166f3a72a27d66427cb0b878744,5700,11,Naked,15361.0,471,honda,cb500f ab ( cb500fa ),nake,5700,15361.0,471,honda honda nake 5700 15361.0 471
Honda,CB500F ABS (CB500FA),2014 Honda CB500F ABS (CB500FA),2014,aef33debe73ec3cef1822c8f79dd0bf85ef925264594038f1eae9504d89496ba,5000,5,Naked,7100.0,471,honda,cb500f ab ( cb500fa ),nake,5000,7100.0,471,honda honda nake 5000 7100.0 471
Honda,CB500F ABS (CB500FA),2013 Honda CB500F ABS (CB500FA),2013,baad306deb79bbf17b064f5bb4ea9e831772636bab419a01d18dfe32a7759306,4000,8,Naked,12000.0,471,honda,cb500f ab ( cb500fa ),nake,4000,12000.0,471,honda honda nake 4000 12000.0 471
Honda,CB500F ABS (CB500FA),2014 Honda CB500F ABS (CB500FA),2014,e828fd03de3f00e65f9fa83f12354e296728d7e7dd956c05e42e1a1bcd8f1cea,5500,5,Naked,7834.0,471,honda,cb500f ab ( cb500fa ),nake,5500,7834.0,471,honda honda nake 5500 7834.0 471
Suzuki,GS500,2009 Suzuki GS500,2009,2300bc18a647150da3d903f7934a1167230efe46220e4f792e9d870dda0415a2,2900,7,Naked,25880.0,487,suzuki,gs500,nake,2900,25880.0,487,suzuki suzuki nake 2900 25880.0 487
Suzuki,GS500,2006 Suzuki GS500,2006,35686e21a07276f2f1a903358750d45715be4ac29d8fdc50d54db011a71fb660,2400,5,Naked,48000.0,487,suzuki,gs500,nake,2400,48000.0,487,suzuki suzuki nake 2400 48000.0 487
Suzuki,GS500,2008 Suzuki GS500 MY09,2008,0b283e2ff81ba1ba3f9da882cfd7bbba888e834d46ad132e4e2cb03b1b7f444b,3000,9,Naked,30000.0,487,suzuki,gs500,nake,3000,30000.0,487,suzuki suzuki nake 3000 30000.0 487
Suzuki,GS500,2002 Suzuki GS500,2002,d9b75767e3d28d38ce9511e3ccebd1300cbab9eb498460a1c7c3d559b1c2c591,3990,9,Naked,66714.0,487,suzuki,gs500,nake,3990,66714.0,487,suzuki suzuki nake 3990 66714.0 487
Suzuki,GS500,2004 Suzuki GS500,2004,1d6935985a5af64281f8ee81697538f456dcf215aeff13168103dd0a706e752a,3490,7,Naked,12702.0,487,suzuki,gs500,nake,3490,12702.0,487,suzuki suzuki nake 3490 12702.0 487
Suzuki,GS500,2006 Suzuki GS500,2006,b3525009cbb917b253761105e87ce5d41f45c57b0a75cc4684ab32ea2743eb74,2999,5,Naked,57034.0,487,suzuki,gs500,nake,2999,57034.0,487,suzuki suzuki nake 2999 57034.0 487
Suzuki,GS500,2009 Suzuki GS500,2009,030221ea86e3bdeac9263dc436684801394d137325d3521970b5be04ef2b1b2c,1999,4,Naked,94000.0,487,suzuki,gs500,nake,1999,94000.0,487,suzuki suzuki nake 1999 94000.0 487
Suzuki,GS500,2010 Suzuki GS500,2010,fca62c9a0fdb13f952b5d7fca352669a6e89699a67e979515712a114d660d2d7,3100,12,Naked,20848.0,487,suzuki,gs500,nake,3100,20848.0,487,suzuki suzuki nake 3100 20848.0 487
Suzuki,GS500,2003 Suzuki GS500,2003,e55b9ec89fb6538ee0228d918f90843c8f8205f4c738003fbf11d4998752b4b9,4500,9,Naked,35000.0,487,suzuki,gs500,nake,4500,35000.0,487,suzuki suzuki nake 4500 35000.0 487
Suzuki,GS500E,1996 Suzuki GS500E,1996,54a7006161d5f50fc3824d3a714af38c19264bd2700510746fe880683a9e8a9a,2200,12,Naked,43880.0,487,suzuki,gs500e,nake,2200,43880.0,487,suzuki suzuki nake 2200 43880.0 487
Suzuki,GS500E,2002 Suzuki GS500E,2002,1e0c90b27d3e112f158341a78f5296077308b43fdde502cdde85fdf18ddc6fb4,2000,6,Naked,32700.0,487,suzuki,gs500e,nake,2000,32700.0,487,suzuki suzuki nake 2000 32700.0 487
Moto Guzzi,V50 Monza,1983 Moto Guzzi V50 Monza,1983,3eccbbad55c4c74e4900e576b5b58725144a4f047cf793e869c21d2ea5d7b69d,8000,5,Naked,40093.0,490,moto guzzi,v50 monza,nake,8000,40093.0,490,moto guzzi moto guzzi nake 8000 40093.0 490
Gilera,Fuoco 500ie,2008 Gilera Fuoco 500ie,2008,7cf18c67e2e87e362d5161edb2b187aba7235c94ce06aa6d51a0bbf222079796,3999,6,Scooters,27000.0,492,gilera,fuoco 500ie,scooter,3999,27000.0,492,gilera gilera scooter 3999 27000.0 492
Piaggio,X10 500 Executive,2015 Piaggio X10 500 Executive,2015,e3c0984d6a978e13baee29801b79c685e48af748adc8155876ab0b1db0818507,999,7,Scooters,23000.0,493,piaggio,x10 500 execut,scooter,999,23000.0,493,piaggio piaggio scooter 999 23000.0 493
BMW,R 51/3,1954 BMW R 51/3,1954,542d0477ca75d19b93de0bbc1457b1872c8465577d061d492a9348c3b6032274,20000,6,Naked,1500.0,494,bmw,r 51/3,nake,20000,1500.0,494,bmw bmw nake 20000 1500.0 494
Honda,CX500 A,1982 Honda CX500 A,1982,e889f82b99f0e5cf8b931cef4329c76cd108d61d8fd8cf6d5979a01f1081c037,3000,6,Naked,98013.0,496,honda,cx500,nake,3000,98013.0,496,honda honda nake 3000 98013.0 496
Ducati,500 SL (Pantah),1983 Ducati 500 SL (Pantah),1983,81c377e10b9f578c45294bf711dafbe7b8b0747421ae393f8cff9a67a59612cc,7500,4,Super Sport,42500.0,497,ducati,500 sl ( pantah ),super sport,7500,42500.0,497,ducati ducati super sport 7500 42500.0 497
Kawasaki,ER-5,2003 Kawasaki ER-5,2003,a4353be61a28de54f0331f8e6a5c5fa8ca8fdb15b4bf2e4e0f3e83b31297ed27,2850,5,Naked,48674.0,498,kawasaki,er-5,nake,2850,48674.0,498,kawasaki kawasaki nake 2850 48674.0 498
Kawasaki,ER-5,2005 Kawasaki ER-5,2005,5b2afd4be2309f71156e65c4d3e2a4a171d8732bbe7ae342fbb61b8d93e562df,3999,4,Naked,54606.0,498,kawasaki,er-5,nake,3999,54606.0,498,kawasaki kawasaki nake 3999 54606.0 498
Kawasaki,ER-5,2001 Kawasaki ER-5,2001,e3d7dec0828f6dc39ac5e98819b50440370fa248f10c325f195609e638c6b9b2,3000,5,Naked,46000.0,498,kawasaki,er-5,nake,3000,46000.0,498,kawasaki kawasaki nake 3000 46000.0 498
Honda,XL500,1982 Honda XL500,1982,1533cbafb0130ddce3da6d76c1022ac59479e82d15b6339547b3f7a96b7cbd8e,4000,4,Adventure Touring,31000.0,498,honda,xl500,adventur tour,4000,31000.0,498,honda honda adventur tour 4000 31000.0 498
Yamaha,SR500,1983 Yamaha SR500,1983,9a8f660ec0a1b022d2987e0471891578d1c11e92f83b7c5bc11e428a1fc82887,7850,9,Naked,1538.0,499,yamaha,sr500,nake,7850,1538.0,499,yamaha yamaha nake 7850 1538.0 499
Yamaha,SR500,1980 Yamaha SR500,1980,299f3ef6222c67f727b851633e2d7e19e6ee9af9af1fdc522240dde798e87279,5800,2,Naked,21200.0,499,yamaha,sr500,nake,5800,21200.0,499,yamaha yamaha nake 5800 21200.0 499
Yamaha,SR500,1983 Yamaha SR500,1983,22c701ed9c70c50788243969e2d7820ea1ece4524b64461b319fb93db72a32e3,12999,25,Naked,8131.0,499,yamaha,sr500,nake,12999,8131.0,499,yamaha yamaha nake 12999 8131.0 499
Royal Enfield,Bullet 500,2017 Royal Enfield Bullet 500,2017,9846703ddfb9be59a54f77b6ed4aee1fe98141fba3b63375b324dd1f3e8d7c1e,6000,8,Naked,14848.0,499,royal enfield,bullet 500,nake,6000,14848.0,499,royal enfield royal enfield nake 6000 14848.0 499
Royal Enfield,Bullet 500,2016 Royal Enfield Bullet 500,2016,071beee80412bd8f80fdb8beb6820467316a9fed981be9da4f1aa5826a8cb884,7990,25,Naked,948.0,499,royal enfield,bullet 500,nake,7990,948.0,499,royal enfield royal enfield nake 7990 948.0 499
Royal Enfield,Classic 500,2016 Royal Enfield Classic 500,2016,9808200f733add401cfb8cc9e6b7d10b455902ea3caf535123a1480c761a0e7b,5750,5,Naked,1100.0,499,royal enfield,classic 500,nake,5750,1100.0,499,royal enfield royal enfield nake 5750 1100.0 499
Yamaha,TMAX  (XP500),2007 Yamaha TMAX  (XP500),2007,fb91d560ad1598c0581341a4b18c3673ae6dd75ce24320641e54f747f7505735,4300,7,Scooters,40196.0,499,yamaha,tmax ( xp500 ),scooter,4300,40196.0,499,yamaha yamaha scooter 4300 40196.0 499
