brand,model,name,year,unique__id,price,number_images,body_type,km,vehicle_engine
Polaris,OUTLAW 525 S,2008 Polaris OUTLAW 525 S,2008,c3a4d7c936e8c4ae15766c60399945dfb0be03ad9e7be1faddf1bc0059b423ee,3600,13,Sport,,510
Royal Enfield,Continental GT 535,2015 Royal Enfield Continental GT 535,2015,a4d3dba21bc95d6314eed1b2794e677c08195300b3c2e3aae803b3b5ab42bd05,7502,10,Naked,8503,535
Honda,CB550,1974 Honda CB550,1974,4e762f54fa507723556e7320ce909197c1aff1669ce761e68f1ed5ba837af0bd,7500,7,Naked,14081,544
Husaberg,FE550E,2005 Husaberg FE550E,2005,36c10b86d04a5eca8c72cb6fa88ed1170ceb4200bc3fee531e19775c0f43e403,3500,3,Enduro 4 Stroke,,549
Suzuki,Katana 550 (GS550M),1981 Suzuki Katana 550 (GS550M),1981,75bc85e8346e7e12fc65858f80ebcfe4c295a51e09f157076248d0cb66fd498b,3200,20,Naked,67224,549
Polaris,Sportsman XP 550 EPS,2013 Polaris Sportsman XP 550 EPS,2013,cfe9ec62de57068185b26229fdfd8b9cb1aaaaf45ebfbd3badc94286b2b6a6a6,6995,5,Agriculture,250,549
Kawasaki,Zephyr 550 (ZR550),1991 Kawasaki Zephyr 550 (ZR550),1991,42d7139926e8f678fcdaffbf0b82296eb4bbd70505977d77d246231ec42afe20,3400,7,Naked,65000,553
Yamaha,Grizzly 550 EPS 4x4 Auto  (YFM550FAP),2012 Yamaha Grizzly 550 EPS 4x4 Auto  (YFM550FAP),2012,2617c0382b6c1b3b5ecbb0852619f1e793fef4cb4fcf9502a1ff81268b01c0d8,7500,3,Agriculture,155,558
Yamaha,Grizzly 550 EPS 4x4 Auto  (YFM550FAP),2013 Yamaha Grizzly 550 EPS 4x4 Auto  (YFM550FAP),2013,2e2b9edeca7d44947ddf3cdeea66a4fbcdbd6ccc3182064c7df085ac1333b90f,7500,8,Agriculture,7769,558
Husaberg,FE570,2009 Husaberg FE570,2009,15f82589d6ddda701e9f2ffa8a9ef99525d47b91b1f68158e902662c9c06c0f6,8500,8,Enduro 4 Stroke,7565,565
Polaris,ACE 570 HD,2018 Polaris ACE 570 HD,2018,238386475124d64938b1bd88bce06559ef1459ae8d8589a8719a94dacf4e0109,13995,3,Agriculture,,567
Husaberg,FS570,2010 Husaberg FS570,2010,ca21585d094bb7e83a1a0fd87ddb27714f82edb197673f84170fa602e08bb007,9250,4,Super Motard,13000,570
Honda,VT600 Shadow,1997 Honda VT600 Shadow,1997,9caee9d61b58abe983cc96c59d5f193178bd1b50714a3f54670da6d1382dc121,6500,7,Cruiser,35500,583
Ducati,600SS Full Fairing,1995 Ducati 600SS Full Fairing,1995,4399eaa1d22b61941b3a11cf12da5381d6f05703704289df52a03d1fd30c22f1,5300,10,Sport Touring,29727,583
Honda,VLX 600 (Steed 600),1988 Honda VLX 600 (Steed 600),1988,b9b985db197b057247e4a514636ee5f268485cef9c1b9be8cbb2536201d842f8,4000,4,Cruiser,17080,583
Honda,CBR600 F,1992 Honda CBR600 F,1992,a33882cee7027cf8e49633d0f3ed8e65978b59894f716b5c728eac5136057df1,3500,7,Super Sport,33000,598
Yamaha,FZ6N,2004 Yamaha FZ6N,2004,8871d4331cba05cfdbffdde55a081ef3f3b57607f329365a0423a33d001ec7e5,3800,5,Naked,43000,599
Yamaha,FZ6R,2010 Yamaha FZ6R,2010,e726b0e7096070d84b5d5b8cdd155cc9e04a6a24225e45fe43011a140205ddbe,5750,8,Sport Touring,6175,599
Yamaha,FZ6S,2004 Yamaha FZ6S,2004,43bd52337f4d07524e7075c5c58b1f8b93bf85acd5ad1cd81fb2291dec5d02f4,2990,26,Sport Touring,67707,599
Yamaha,FZ6S,2004 Yamaha FZ6S,2004,03a60243cb7d7413ee28cd10ccc5856e8fa6ebe5d0e096ba7169c8f56db61577,3300,5,Sport Touring,36700,599
Yamaha,FZ6S,2004 Yamaha FZ6S,2004,eed30ac0d0345a1ebee5138a6e6bf4f72810733230f30fa7e887384793e397ca,3000,6,Sport Touring,46000,599
Honda,CB600F,2008 Honda CB600F,2008,4b710b0aa98523094c88ac5e8621ebada691a2301d549b8d532c7b238d2b6494,4900,14,Naked,52100,599
Honda,CB600F,2008 Honda CB600F,2008,7a3aa9f3b1bbc4bb38b65345eb617052d595cf7d49038b9176d73f845e2850ac,5490,5,Naked,44303,599
Honda,CB600F,1998 Honda CB600F,1998,006ccada1c9aeae9adfd6de969a654dbd939b06fb74616734b8d471ee576e037,2500,8,Naked,65000,599
Suzuki,GSR600,2006 Suzuki GSR600,2006,55fe5d6d313a3a3770c5af3d50c56fd632ee9b38c74bf27ae843b0c6f9c91853,3750,5,Naked,36000,599
Suzuki,GSR600,2007 Suzuki GSR600,2007,92e4cd16aca1248c0f68a1e19a009dd0a2b4ab7b320b6beee04679e44d2612ea,5690,27,Naked,28490,599
Yamaha,YZF-R6,2001 Yamaha YZF-R6,2001,9712431167ce9e7728a03797aa0f30dce7081f8a151f4ea11571a5c20152a6c7,3450,5,Super Sport,55000,599
Yamaha,YZF-R6,2016 Yamaha YZF-R6,2016,a76e223f2858e9e6f83c6dc989c64d9b577497663c627c4f5c8b6e9b4993383a,13290,36,Super Sport,7826,599
Yamaha,YZF-R6,2007 Yamaha YZF-R6,2007,5fb0eba151576d9df632ad2a9bc7fa3f110d6d342c434e35c788fdeaa0b75eaf,7000,9,Super Sport,23375,599
Yamaha,YZF-R6,2012 Yamaha YZF-R6,2012,ee45ad7f9612b10f54cfd4b5faddd74648fb296a1506b5f79ee35fe7d0a25315,8000,3,Super Sport,35600,599
Yamaha,YZF-R6,2009 Yamaha YZF-R6,2009,bec67313a1f0836841080277a3aff93b17d385b77657030235b16a5fd22acb8a,9000,13,Super Sport,13000,599
Yamaha,YZF-R6,2014 Yamaha YZF-R6 MY13,2014,28ef3cd38a1439058a709b040098d9e373c3b8327fea1f1f0e66d33a957fcaba,11290,32,Super Sport,20816,599
Yamaha,YZF-R6,2005 Yamaha YZF-R6,2005,c3d97df866922f141e328ecaae8a803c8b062cc0a1f8aebc85c2799fe4d9ab3d,6500,6,Super Sport,38423,599
Yamaha,YZF-R6,2016 Yamaha YZF-R6,2016,20a71e4cbd2f281f5968535592f6053cafdc5d93b14bd97887963e74ec1ea050,13499,12,Super Sport,8622,599
Yamaha,YZF-R6,2007 Yamaha YZF-R6,2007,c8d7b946d308f3e81b836ef08cdb33ccdd8e3e9241d203bd19f5b06888e8f07f,7490,26,Super Sport,25937,599
Yamaha,YZF-R6,2014 Yamaha YZF-R6 MY13,2014,04d53d96f9b0563f0640e12746a2c4ad1c38fccd1cfff9e1eaaa8617928485c9,10200,6,Super Sport,11691,599
Yamaha,YZF-R6,2003 Yamaha YZF-R6,2003,a4ecf344c5c477124f95dd463d95ca6fed1a1a95ee09d9b4967f116d9de0f7b9,4200,4,Super Sport,34334,599
Yamaha,YZF-R6,2001 Yamaha YZF-R6,2001,f63d27edb39199f1e992867f19174049c23e287662f90a37006703c75ba1e26e,10990,15,Super Sport,18000,599
Yamaha,YZF-R6,2016 Yamaha YZF-R6,2016,945d5a3d75ee581e268fcd26c3c79de2bf96aeaca6851e77751f10e8e1972f81,13290,20,Super Sport,3926,599
Yamaha,YZF-R6,2003 Yamaha YZF-R6,2003,69c6bd53f7ee6422dff661c0740f81f0e9663b83a1a0b524574aacd34c79bb43,4000,11,Super Sport,30302,599
Yamaha,YZF-R6,2007 Yamaha YZF-R6,2007,7548c5c0bf7810b2185cd739c469904578d751450e1d3551872aba22feb2a9da,6800,10,Super Sport,26411,599
Honda,CBR600 F,1999 Honda CBR600 F,1999,6404b07f39277aa52d42f3daaea8bcf08614a61f8b2235a86519b6c5d2933ff7,1900,6,Super Sport,58000,599
Honda,CBR600RR,2017 Honda CBR600RR,2017,f3119ce8dab7dcf7b2ef94e907341fb3b91dc07f1b3a59bfb5a1ed1e61dfcee0,12000,15,Super Sport,350,599
Honda,CBR600RR,2006 Honda CBR600RR,2006,28743fc58b876fdfe852248c9f9e295ac65638e37071e8a8e9caa32b81b5522b,5990,23,Super Sport,15339,599
Honda,CBR600RR,2011 Honda CBR600RR,2011,d36bef142ae2cdaa6c29450b5ed88a0913327206c8325c729cc290180cea6789,6500,12,Super Sport,30300,599
Honda,CBR600RR,2011 Honda CBR600RR,2011,9afa3ac28831f6626776fc68e500c74e892fc2f5a4030dd4d56ac863acaebc1e,8000,9,Super Sport,17736,599
Honda,CBR600RR,2017 Honda CBR600RR,2017,c1ecc91bd9e339234eece11c925c17cd49c00ebd8ecf12a8a7c8fd2e4d28d735,11500,9,Super Sport,2000,599
Honda,CBR600RR,2008 Honda CBR600RR,2008,29750656e0769f57557dc2186b1b16a13c048c874bc89ecacb5884542be9e6eb,5500,10,Super Sport,47000,599
Honda,CBR600RR,2016 Honda CBR600RR,2016,1f9e2c021aeeaa0cc06932cec38b2383232a08e69a733173f3e0e6cc83c3aa13,11490,20,Super Sport,2296,599
Honda,CBR600RR,2004 Honda CBR600RR,2004,8c227a8582e6d840f4ca61cadcf115481ccfbfa6c4c7a343f15bbe6fd44640c9,5990,28,Super Sport,34206,599
Honda,CBR600RR,2016 Honda CBR600RR,2016,9a3e3c6be525e0c830f258f988e6ad40beea69e353e16d18bfe13565e0bd3736,9499,27,Super Sport,5489,599
Honda,CBR600RR,2009 Honda CBR600RR,2009,5379acbeacf4bf1151c8d4e0f27ab16dcd46593b98bcf9249214b2b03620403f,9200,9,Super Sport,16006,599
Honda,CBR600RR,2011 Honda CBR600RR,2011,588ad729c83329ee98f27e0eb7d170d4f561786d84f60a86be6774086b1e45d8,11500,4,Super Sport,39900,599
Honda,CBR600RR,2011 Honda CBR600RR,2011,73ddfeb0dbafbf517467cc1f8462704a87794233facb254fc37146d147472f65,7900,6,Super Sport,18000,599
Honda,CBR600RR,2015 Honda CBR600RR,2015,426cefbbc533a00a0853c00410f53fbfbd5efd993e649e4b242dbdccb8f2d3d6,8990,10,Super Sport,13025,599
Honda,CBR600RR,2005 Honda CBR600RR,2005,6bf6f682e5130da7af7e811d549e20ecb0f681cdb1155fcfb89805251fb04bb5,4799,5,Super Sport,32543,599
Honda,CBR600RR,2016 Honda CBR600RR,2016,6ac5261bd3da05d9191ddcb7dbaa2247878f74a410e87fce90676b5554a521bb,10990,29,Super Sport,20490,599
Honda,CBR600RR,2008 Honda CBR600RR,2008,d535c4e5dae41567e5e8a2c67b37c256886f6b7cff935220f7c590104a28064f,6500,13,Super Sport,46000,599
Suzuki,GSX-R600,2006 Suzuki GSX-R600,2006,5d1f0c81475d4ed3550179074a8cfcf310aaff50de33ba7d3b446b8282b769bd,5499,4,Super Sport,42600,599
Suzuki,GSX-R600,2012 Suzuki GSX-R600,2012,7569396bfbba281d5173065a8b4306d025b7608e28138c300bd2e3e429ffd439,7000,3,Super Sport,55000,599
Suzuki,GSX-R600,2001 Suzuki GSX-R600,2001,ec5acb433f6d458ddcb196656320eb6ea33525e400e9bfc47b4fe32888931014,2800,4,Super Sport,68772,599
Suzuki,GSX-R600,1997 Suzuki GSX-R600,1997,54c14734580ae3b61f0e3d224babb81d518107a39416227bbc0506fbf4e9a602,3500,14,Super Sport,45000,599
Suzuki,GSX-R600,2007 Suzuki GSX-R600,2007,25dea2bdc969626454a8b67fbb8534909aa776882f6db0c6476e95f39e73f779,7000,11,Super Sport,13733,599
Suzuki,GSX-R600,2011 Suzuki GSX-R600,2011,6a93020c087b08b37c5ef5f1923d850253f6f438354dd846800cc68f21caa332,7500,13,Super Sport,31700,599
Suzuki,GSX-R600,2006 Suzuki GSX-R600,2006,62c503f3d734db653896800be9d38e7128429bfb965113e4bb4d3007a52fc26a,7999,20,Super Sport,21199,599
Suzuki,GSX-R600,2011 Suzuki GSX-R600,2011,1e344797afe5da89031d076d9349f9eb662154e21e3e741ac16007cc42de5f35,8750,12,Super Sport,8897,599
Suzuki,GSX-R600,2015 Suzuki GSX-R600,2015,4e375698ab1032369f96585a934fe4e6c56b78cce9f45eaccd9fb27d2b27e9eb,11990,20,Super Sport,7971,599
Suzuki,GSX-R600,2008 Suzuki GSX-R600,2008,996b2586579bfac769f0c5b123ff77b60a2dda54c8ce2953bc901b1a25429304,5000,13,Super Sport,37000,599
Suzuki,GSX-R600,2016 Suzuki GSX-R600 MY17,2016,5c726403d1c322ef849f459364afc5397dbd9c92c1e6166a41bded9fff21600c,11800,8,Super Sport,3300,599
Suzuki,GSX-R600,2009 Suzuki GSX-R600,2009,71bb7694f18b73c6adaac83290ac5fd8fdc131e501f32868044e62513acd1ed0,6250,11,Super Sport,11000,599
Suzuki,GSX-R600,2013 Suzuki GSX-R600,2013,bfb9bdd06eb499e822a63790a96c4f1c60cc45bc31f19b150aed8949bd4ac5db,8490,20,Super Sport,19200,599
Suzuki,GSX-R600,2015 Suzuki GSX-R600,2015,4a13c5cb63fa37d1330dc9273bd02e362f707c02de395ba7484c0e142b627b0d,10990,31,Super Sport,5045,599
Suzuki,GSX-R600,2007 Suzuki GSX-R600,2007,4f1faf6864f99be0870540c641299a5f5fc4596e62d5c5b8d0576d80b84fdb20,5800,6,Super Sport,28275,599
Yamaha,YZF-R6SP,2016 Yamaha YZF-R6SP,2016,b2f4591ea9838d01b350db55c3b6cf79268963a5c54dce26daaf1c85ac858fce,13500,6,Super Sport,6500,599
Honda,CBR600F4i,2002 Honda CBR600F4i,2002,2fd6090e017f7beb1bc741f990485c1ceeb2566f4ad2e26aa1194ec7fcd06a46,4000,9,Super Sport,42618,599
Kawasaki,ZZ-R600 (ZX600),2003 Kawasaki ZZ-R600 (ZX600),2003,6d9fa9baceac0caf4af6d9667021fda4bbc2acf821f142e65f332aac0a2fb40e,2250,7,Sport Touring,49,599
Kawasaki,Ninja ZX-6R (ZX600),2000 Kawasaki Ninja ZX-6R (ZX600),2000,868978bd22344e0b19cc6f95349326f14cae6ff1577daea2eac0d6af792a48dc,3800,7,Super Sport,13487,599
Kawasaki,Ninja ZX-6R (ZX600),2000 Kawasaki Ninja ZX-6R (ZX600),2000,651a8b092d29c3687663614b6f93f30762b849c0ebb7a09972f0c7214efc5767,3500,9,Super Sport,72000,599
Kawasaki,Ninja ZX-6R (ZX636),2008 Kawasaki Ninja ZX-6R (ZX636),2008,f2afa4b24cd958de8867c4fd996161bd0d9f8f630d7b68ec99b1e15facd8ad8b,5999,8,Super Sport,21379,599
Kawasaki,Ninja ZX-6R (ZX600R),2011 Kawasaki Ninja ZX-6R (ZX600R),2011,e88d1b6f45f1ee13635859a639d98e54bd8b207d94010adc5c90d4670fb12e90,7500,8,Super Sport,10345,599
Kawasaki,Ninja ZX-6R (ZX600R),2013 Kawasaki Ninja ZX-6R (ZX600R),2013,d26b7919dafd0e074e7bd511d9234f33ea1bf578fc12ec87e64cd99e99e2f746,7990,16,Super Sport,10019,599
Kawasaki,Ninja ZX-6R (ZX600R),2012 Kawasaki Ninja ZX-6R (ZX600R),2012,1f2e349e0a4e6949085b4747517cd5ce22030d8e8946c2de257873b047548269,8990,6,Super Sport,10235,599
Kawasaki,Ninja ZX-6R (ZX600R),2010 Kawasaki Ninja ZX-6R (ZX600R) MY11,2010,fa81c1c6233bce44fd3c5fe471adf75cb87a0c01a8ab606b52f5d7e120d69aae,7390,26,Super Sport,52177,599
Kawasaki,Ninja ZX-6R (ZX600R),2007 Kawasaki Ninja ZX-6R (ZX600R),2007,ab0ea3351d1f92689dccb88c301b21a009f604d4d362ac74120cc9993a4b4d21,5200,4,Super Sport,12000,599
Kawasaki,Ninja ZX-6R (ZX600R),2009 Kawasaki Ninja ZX-6R (ZX600R) MY10,2009,a9895dd82dc136d5c11e32d4b71dc7d095d57f7aa9e840b1cf6722653bb75094,6490,15,Super Sport,36300,599
Yamaha,FZ6R,2014 Yamaha FZ6R,2014,9c22ae49979591e9fa871c7f109518f294aa75a53a2ec7a77d25fbb21a32e25b,5900,8,Sport Touring,6400,600
Yamaha,FZ6R,2013 Yamaha FZ6R,2013,907296904c59a3187b3b93ff1d1e42ce13864b5d8f0c12aa7f517698be8b1517,6200,8,Sport Touring,9200,600
Yamaha,FZ6R,2013 Yamaha FZ6R,2013,0c8b32115aa946e5b979706283c256b9dac8178420f406ffbdea888fa03413c1,5800,11,Sport Touring,21775,600
Yamaha,FZ6R,2014 Yamaha FZ6R,2014,f53595227048e543ab94da6ab03c99a7129e8c366536fbfa3526844afab21b7c,5990,20,Sport Touring,10655,600
Yamaha,FZ6R,2013 Yamaha FZ6R,2013,bc6a57fa15513e78f199e78e2c1c4385685a7ed69e14318df0050d997acf6af7,5700,8,Sport Touring,14118,600
Yamaha,FZ6R,2014 Yamaha FZ6R,2014,b210ee0f1a9107f9f5aad81674a577152f61ae72d3f80fea788607d9ef2173c9,6790,11,Sport Touring,7200,600
Yamaha,XJ6N,2009 Yamaha XJ6N,2009,f8811c53b7de9c80ef5b361b47fbe5e2921311581ca0a32461af04feb15965e1,4990,25,Naked,32881,600
Kawasaki,ZX6R,1999 Kawasaki ZX6R,1999,fc6ee842dd21c9234eedcb34229ea3c77ff48c2b937ddd3e677a05e3e82eae45,2500,3,Super Sport,36665,600
Yamaha,XJ6-NL,2013 Yamaha XJ6-NL,2013,691cb7521954136b886abe260ded133884832c70adf0e426b2d7bd73dc94dd92,6995,20,Naked,22300,600
Yamaha,XJ6-NL,2014 Yamaha XJ6-NL,2014,685ecbd89c3836d53fde88527ecc0790971815c8e677f62af6b6929390f034c7,7800,8,Naked,14643,600
Benelli,BN 600i,2014 Benelli BN 600i,2014,f0ed6bb08c3dccfb1a3a25ee1853dcff3a8222fd7825aef5b68f78541e7d3481,6990,21,Naked,2763,600
Yamaha,XJ6-NL SP,2014 Yamaha XJ6-NL SP,2014,14923a86d12c36d35bcd920ecaa073088467f80dcc386377e0c2adbb3f1412a0,7490,27,Naked,14175,600
SWM,SuperDual 650 X,2018 SWM SuperDual 650 X,2018,f9a54657973e2082d02a69ac32ed812780571dec664f4a67f1dbd29d4e8611e2,10500,10,Adventure Touring,1362,600
SWM,SuperDual 650 X,2018 SWM SuperDual 650 X,2018,f4119c6b8372ffe926549c1102b97f1df7ef54d1c1cd2add7e40dcf4f7d4adc7,8990,7,Adventure Touring,9340,600
SWM,SuperDual 650 X,2018 SWM SuperDual 650 X,2018,d853addfe18b46ac9952c97eda1ea0f63d047c5bfdb27bab3ee2817eebc506aa,9250,15,Adventure Touring,999,600
Yamaha,FZ6R LAMS Special Edition (XJ6-FLSP),2014 Yamaha FZ6R LAMS Special Edition (XJ6-FLSP),2014,2b99d7836e6730dcabadb0451e719a833000f452e79248a04cc5ed40b97b4b00,6500,12,Sport Touring,15000,600
Ducati,620 Sports HF,2003 Ducati 620 Sports HF,2003,266e8ebd2feadd8c86132dc5c1811fa66d3ae53e2c83b3a076991fd6af71f022,4999,10,Sport Touring,21000,618
Ducati,620 Sport Lite,2003 Ducati 620 Sport Lite,2003,142ab9a7f7982fa86807733fb9bc41c09cc781aa638a29f7d53f7ca175c134a1,6500,8,Super Sport,36000,618
Ducati,Monster 620 IE,2006 Ducati Monster 620 IE,2006,a30df8ca6fc26230522f7d5a9ad5bef6ccc98b79a06e7f3130f6236bb383314b,5999,2,Naked,3300,618
Ducati,Monster 620 IE,2006 Ducati Monster 620 IE,2006,e6373349c3a7de454b6421a460ffd3bad1eed3a966169f4ad41995838af90c89,6000,10,Naked,7250,618
KTM,625SXC,2005 KTM 625SXC,2005,980dc02aa315c5dee92657ea75f3a8cf2208ee4fd4f0730bbdeb978fac608977,2900,5,Enduro 4 Stroke,1,625
KTM,625 SMC,2005 KTM 625 SMC,2005,a3fdd46117fa61dd1b1035ca01f15a92ba9988e1d9e1a551872e46f1010bd7c0,3700,6,Super Motard,12365,625
KTM,640 Adventure,2003 KTM 640 Adventure,2003,8c790674bfe01be5bf18b7dc6a7f62bbd098abadaae5195eec4eea2dfea2adf8,8400,8,Adventure Touring,23000,625
KTM,640 Adventure,2006 KTM 640 Adventure,2006,bed2ed5830788ec29afb6919fe42057a4b8f86dc646b24d9892414fa55ecce69,5995,16,Adventure Touring,61509,625
KTM,640 Adventure,1999 KTM 640 Adventure,1999,40b974e37e73d8c9146b3cee0c2ca492e6101368fbe63e136131be5f5520b0c5,3000,13,Adventure Touring,90000,625
Kawasaki,Ninja ZX-6R (ZX636),2002 Kawasaki Ninja ZX-6R (ZX636),2002,d89bdc5ecba8d45421e8b948a0b6c7a3e4be45d5f544fea161612a6b24156cf5,7000,8,Super Sport,17500,636
Kawasaki,Ninja ZX-6R (ZX636),2004 Kawasaki Ninja ZX-6R (ZX636),2004,0c6228a2d59805b5571d7dfc13bdcde8ffaaa1c9903f280b427af9e1c4db0780,4600,7,Super Sport,21180,636
Kawasaki,Ninja ZX-6R (ZX636),2003 Kawasaki Ninja ZX-6R (ZX636),2003,68fa96a970a61ed514ae81658c141efb02c15e702040c96faea23eb8a47257c0,4600,2,Super Sport,18500,636
Kawasaki,Ninja ZX-6R ABS (636),2013 Kawasaki Ninja ZX-6R ABS (636),2013,4d0c513ecd843858215b5908b2915c159d0d5c580279fd5449b9ee0cc5513e6f,9500,10,Super Sport,9828,636
Kawasaki,Ninja ZX-6R ABS (636),2014 Kawasaki Ninja ZX-6R ABS (636),2014,561dfcf73006d6d4e9152b1e719be8dc28659c4f6b4e14e8ee493ea89e19c7df,8990,15,Super Sport,9500,636
Kawasaki,Ninja ZX-6R ABS (636),2015 Kawasaki Ninja ZX-6R ABS (636),2015,08b660169a3aed6c09cc9b08bc751e09f8ca24daf31f8a0b2c287c9eb9ed5173,11000,10,Super Sport,12500,636
Kawasaki,Ninja ZX-6R ABS (636) KRT Replica (ZX636F),2018 Kawasaki Ninja ZX-6R ABS (636) KRT Replica (ZX636F),2018,fde0b4ab68b3ec8ebde93c86dea5a531b00bc59d6833ae23f50b8cd1c0c54752,14326,20,Super Sport,,636
Suzuki,Burgman 650 (AN650),2003 Suzuki Burgman 650 (AN650),2003,630372c24a9403a814e4cfcefd4993a92c658b9ebce2e8cb60eefdb5b49be950,2500,3,Scooters,85600,638
Honda,XR650L,2002 Honda XR650L,2002,b4e3a84bee0a51a201f0e5b46ec7853513fd4ab87dd07c3021666ca9b33269a7,4499,24,Enduro 4 Stroke,13489,644
Suzuki,DR650SE,2007 Suzuki DR650SE,2007,b99bf215dc24f2c4ed16cd1f823f7ea4aa29b246a919ec82f84299e1551cd16f,5990,20,Trail,24900,644
Suzuki,DR650SE,2004 Suzuki DR650SE,2004,27506fc9c2320dab9614ed4f458de8183caa5161d09ae10b3afce59c99bcee6d,11900,18,Trail,14200,644
Suzuki,DR650SE,2009 Suzuki DR650SE,2009,e360b56e038274526a462dd2e589c8ef8b56490974f8c3f3eaf69eb2ac46d11c,3000,5,Trail,59000,644
Suzuki,DR650SE,2015 Suzuki DR650SE MY16,2015,6ad189f37d011ab3082eeabc0d11060f21a0fd3ae8ed482871334f15facac184,5290,12,Trail,17448,644
Suzuki,DR650SE,2015 Suzuki DR650SE,2015,fef55f1e32af0fa82b35bd48cf972a223892f29f275c4469307fb82c90026d97,7250,13,Trail,4000,644
Suzuki,DR650SE,2009 Suzuki DR650SE,2009,bf9cddde886fe35464ca5d324f6cff02906502029fd1c0f455cda347c287be03,5000,8,Trail,18017,644
Suzuki,DR650SE,2009 Suzuki DR650SE MY10,2009,964694b14c7d51623d93d22c0a5b6d683a5267bf494362ecacb52b4b7ed8caaf,4500,5,Trail,50000,644
Suzuki,DR650SE,2011 Suzuki DR650SE,2011,242f70bcbd429dbb9af1f361fcfc4c03f9b8dff8e2d5edd63c535fcbf162f547,7000,7,Trail,50000,644
Suzuki,DR650SE,2011 Suzuki DR650SE,2011,7ad49088c6a04a7893ddb4426d6748113bf42a77d81c2f1627ca81cbcbd2eaf0,5990,21,Trail,24300,644
Suzuki,DR650SE,2011 Suzuki DR650SE,2011,60fde8321c73d269c88dd9c4e34d9036681abad7f75ca0108c7beac553f0c95a,4500,7,Trail,17560,644
Suzuki,DR650SE,2003 Suzuki DR650SE,2003,67b4805055dd6bda04d5570869a2a91b687bef68e6bd72798b718b56a5cbeb9d,3500,15,Trail,92452,644
BMW,R 65,1982 BMW R 65,1982,630040a51c380fc5cef4e214275303a821c163a1cf4a13c0855fb384cc3d12f9,18900,5,Naked,17000,645
Suzuki,SV650,2000 Suzuki SV650,2000,5f642df8afc7bddb8c6536fec40c6ffff73765d28ca65557b1aced9b44725fbe,3200,10,Naked,30500,645
Suzuki,SV650S,2000 Suzuki SV650S,2000,10ab7acfbcf873e8000bbbb7ecead5c6f853ec897e4694007a8ee77e203118b8,3000,5,Sport Touring,55825,645
Suzuki,SV650S,2006 Suzuki SV650S,2006,c05ad1a7c411b0a7485b6b13668f3a340ef3b567653cd2f69dc1f7337388947b,4300,9,Sport Touring,38100,645
Suzuki,SV650S,2000 Suzuki SV650S,2000,6235e713476a1e3a87d316a06d72d08d84065fd3ec7b295d33fb539d569bb76f,3500,13,Sport Touring,100000,645
Suzuki,SV650S,2010 Suzuki SV650S,2010,2e1cd27c59cd420049d0f1bbaa058e08dc3278b6ef348e32749a706aed836547,5000,15,Sport Touring,11000,645
Suzuki,SV650S,1999 Suzuki SV650S,1999,d41e62311436146333d54246b149404f93d0cf53b766d2663f741ddc408d9ccb,2450,8,Sport Touring,121421,645
Suzuki,SV650S,2009 Suzuki SV650S,2009,d3b91bde365f874880c1a3346945461ad6f2ab5cfd08a75d2fe20c4c4912888b,4500,6,Sport Touring,39000,645
Suzuki,SV650S,2009 Suzuki SV650S,2009,3a426c815a941aef2b928d3ffcd3f5c3c3562d696c48254da47396ea698c523e,6490,20,Sport Touring,22723,645
Cagiva,Raptor 650,2001 Cagiva Raptor 650,2001,82ed8bc555f535fe703e6145cc9ca851994d124cf996d4e2c171dfc5ca6b0683,2800,6,Naked,52500,645
Suzuki,SV650SU LAMS,2011 Suzuki SV650SU LAMS,2011,ea93cf53c22f7412decd4863a643ea724c997beeb93ef583d48c4b7c217da544,4500,5,Sport Touring,19000,645
Suzuki,SV650SU LAMS,2010 Suzuki SV650SU LAMS,2010,81fef82a8431e2e948d62fdc8e0e09492f8fce16ad4214672676f53bd3b8c879,6990,13,Sport Touring,29900,645
Suzuki,V-Strom 650 (DL650),2010 Suzuki V-Strom 650 (DL650),2010,9139709a394ea5f719b979ba4e2bd7a2e9b2456950f5994e748f2f2f3cc20995,4990,23,Adventure Touring,29567,645
Suzuki,V-Strom 650 (DL650),2010 Suzuki V-Strom 650 (DL650),2010,62eb5564dcc909b83eaafbc84b32c3737ac75267cb49ec9e0580518823ea8663,4500,2,Adventure Touring,30800,645
Suzuki,V-Strom 650 (DL650),2009 Suzuki V-Strom 650 (DL650) MY10,2009,ea0b98eef6b29bf0bf778ac3087963420fe738b2a1d72514625533f555cfd714,5750,4,Adventure Touring,32300,645
Suzuki,Gladius 650 (SFV650),2011 Suzuki Gladius 650 (SFV650),2011,7d90e6bbe881b520a71706e314ca2acaf581abb546ed4ce1b65e6fb71cda1a28,4990,27,Naked,37030,645
Suzuki,V-Strom 650XT (DL650XA),2017 Suzuki V-Strom 650XT (DL650XA),2017,7a45ab4597479943229a5d74cbed739b586416cc200cc0f666f57cba941c34b5,9000,7,Adventure Touring,2130,645
Suzuki,V-Strom 650XT (DL650XA),2016 Suzuki V-Strom 650XT (DL650XA),2016,8befd0fd9af527a6ce340dc05dce9cc33cec4e60a6f539d607bc7f5d9d65e8a9,7000,7,Adventure Touring,3760,645
Suzuki,V-Strom 650XT (DL650XA),2018 Suzuki V-Strom 650XT (DL650XA),2018,be67c51874e4b28806bcc73d48f3c2bfdcf966226fea97803a3f2d127a6f5e88,11490,22,Adventure Touring,100,645
